作者	Advice	Incomplete	Error	Crash	Doc	测试时间	分数	评测人
402	1	0	0	0	0	1461503602	0.00000	575
420	1	0	0	0	0	1461503601	0.00000	544
385	1	0	0	0	0	1461503602	0.00000	582
575	1	2	0	0	0	1461503602	-2.00000	441
449	1	0	0	0	0	1461503601	0.00000	170
545	0	0	0	0	1	1461503602	0.00000	388
516	0	0	1	0	1	1461503602	-2.00000	386
500	2	0	0	0	0	1461503602	0.00000	531
506	3	2	1	1	0	1461503602	-8.00000	399
559	0	0	0	0	0	1461503601	None	578
523	1	0	0	0	0	1461503601	0.00000	440
395	1	0	0	1	0	1461503601	-4.00000	466
522	0	0	0	0	0	1461503601	0.00000	452
529	0	0	0	0	0	1461503601	None	486
528	1	0	1	1	0	1461503601	-6.00000	401
509	0	1	1	0	1	1461503601	-3.00000	406
565	2	0	0	5	1	1461503602	-20.00000	577
566	1	0	0	0	0	1461503601	0.00000	426
563	2	1	4	1	0	1461503602	-13.00000	463
384	1	0	2	1	0	1461503602	-8.00000	521
436	0	0	0	0	0	1461503602	0.00000	479
438	1	0	7	1	1	1461503602	-18.00000	484
552	2	0	0	0	0	1461503602	0.00000	391
557	2	0	0	0	0	1461503602	0.00000	489
544	1	0	1	7	0	1461503602	-30.00000	585
567	1	0	2	0	0	1461503602	-4.00000	451
389	1	0	0	0	0	1461503602	0.00000	583
397	0	0	0	0	0	1461503601	0.00000	708
442	1	0	3	1	1	1461503601	-10.00000	454
554	0	0	4	1	0	1461503602	-12.00000	421
551	1	0	12	0	1	1461503602	-24.00000	395
381	2	0	1	1	0	1461503602	-6.00000	427
430	1	0	0	0	0	1461503601	0.00000	471
387	0	0	8	1	0	1461503602	-20.00000	697
229	2	0	5	4	0	1461503602	-26.00000	497
579	1	0	3	0	0	1461503602	-6.00000	458
170	0	0	3	1	0	1461503602	-10.00000	508
587	0	1	0	0	0	1461503601	-1.00000	535
443	0	0	0	0	0	1461503602	None	524
577	1	0	0	0	0	1461503602	0.00000	661
570	0	0	0	0	0	1461503602	None	473
541	0	0	0	0	0	1461503602	None	574
22	0	0	0	0	0	1461503602	None	527
393	2	0	0	1	1	1461503602	-4.00000	503
568	0	1	0	0	0	1461503602	-1.00000	397
593	1	1	0	0	0	1461503602	-1.00000	564
601	1	0	0	0	0	1461503602	0.00000	522
560	1	1	6	0	0	1461503601	-13.00000	591
590	1	0	0	0	0	1461503601	0.00000	480
597	0	1	0	0	1	1461503602	-1.00000	445
533	1	0	0	1	0	1461503601	-4.00000	470
408	0	0	0	0	0	1461503602	None	603
512	2	0	1	0	0	1461503601	-2.00000	580
548	1	0	0	0	1	1461503602	0.00000	415
525	0	1	3	1	0	1461503601	-11.00000	444
435	0	0	4	0	1	1461503602	-8.00000	379
543	0	3	19	1	0	1461503602	-45.00000	457
409	0	0	0	1	0	1461503601	-4.00000	439
562	1	0	1	9	0	1461503601	-38.00000	443
495	1	0	0	0	0	1461503601	0.00000	385
561	2	3	1	0	0	1461503602	-5.00000	449
463	1	0	0	0	0	1461503602	0.00000	500
16	1	0	0	5	0	1461503602	-20.00000	390
453	0	2	5	1	0	1461503602	-16.00000	523
521	0	0	0	0	0	1461503601	None	545
487	1	0	0	0	0	1461503602	0.00000	562
484	0	0	0	1	0	1461503601	-4.00000	422
502	1	0	9	1	0	1461503601	-22.00000	546
581	0	1	2	1	0	1461503601	-9.00000	418
465	1	0	0	0	0	1461503602	0.00000	512
471	2	0	2	1	0	1461503602	-8.00000	510
394	0	0	0	0	0	1461503601	None	425
478	0	0	0	0	0	1461503601	None	455
422	0	0	0	0	0	1461503602	None	517
413	0	0	0	0	0	1461503602	None	394
569	1	1	1	0	0	1461503602	-3.00000	525
454	1	0	0	1	0	1461503602	-4.00000	559
445	0	3	0	1	0	1461503601	-7.00000	412
415	1	3	2	1	1	1461503601	-11.00000	393
493	0	2	0	0	1	1461503602	-2.00000	430
444	1	0	1	0	0	1461503602	-2.00000	507
428	3	0	3	0	0	1461503602	-6.00000	557
433	1	0	0	0	0	1461503602	0.00000	606
535	1	0	0	6	0	1461503602	-24.00000	472
572	1	0	9	2	0	1461503602	-26.00000	584
527	1	0	2	0	0	1461503601	-4.00000	392
452	1	0	1	1	0	1461503602	-6.00000	380
534	0	0	0	0	0	1461503602	None	459
67	4	2	2	1	0	1461503601	-10.00000	474
423	0	0	0	1	1	1461503602	-4.00000	495
426	4	0	0	0	0	1461503602	0.00000	566
406	2	0	1	4	0	1461503602	-18.00000	420
540	0	0	0	3	0	1461503602	-12.00000	547
546	1	1	1	0	0	1461503602	-3.00000	462
388	0	0	0	0	0	1461503601	None	519
439	2	0	1	1	0	1461503602	-6.00000	460
486	1	0	4	0	0	1461503602	-8.00000	456
427	2	0	5	0	0	1461503601	-10.00000	548
419	1	0	0	5	0	1461503601	-20.00000	453
504	1	2	0	0	0	1461503601	-2.00000	550
470	1	1	2	0	0	1461503602	-5.00000	532
503	1	0	3	3	0	1461503601	-18.00000	423
431	0	0	1	0	0	1461548061	-2.00000	464
469	0	0	2	0	0	1461548061	-4.00000	488
464	1	0	4	0	0	1461548061	-8.00000	431
488	0	1	0	0	0	1461548061	-1.00000	571
571	1	2	0	1	0	1461548061	-6.00000	469
407	0	0	0	1	0	1461569288	-4.00000	475
475	3	1	1	2	0	1461569288	-11.00000	407
