作者	Advice	Incomplete	Error	Crash	Doc	测试时间	分数	评测人
526	0	0	1	1	0	1457084363	-6.00000	450
590	1	0	0	0	0	1457084364	0.00000	566
541	0	0	3	1	0	1457084364	-10.00000	393
16	0	0	3	2	0	1457084363	-14.00000	549
540	0	1	0	0	0	1457084364	-1.00000	432
425	2	2	0	0	0	1457084363	-4.00000	451
532	0	0	6	0	0	1457084364	-12.00000	708
462	0	0	4	0	0	1457084364	-8.00000	493
389	0	1	1	1	0	1457084364	-7.00000	435
520	0	2	0	0	0	1457084363	-2.00000	436
559	0	1	2	1	0	1457084364	-9.00000	551
522	0	0	2	1	0	1457084363	-8.00000	568
530	0	0	1	0	0	1457084363	-2.00000	466
527	1	0	1	0	0	1457084364	-2.00000	492
573	1	0	0	0	0	1457084363	0.00000	544
569	0	0	0	0	0	1457084364	0.00000	460
479	1	1	1	0	0	1457084363	-4.00000	503
508	0	0	0	0	0	1457084364	None	386
546	0	1	1	2	0	1457084363	-11.00000	591
380	0	0	0	0	0	1457084364	None	518
567	0	0	1	2	0	1457084364	-10.00000	562
581	1	0	0	0	0	1457084363	-1.00000	599
566	0	0	0	0	0	1457084364	0.00000	399
468	0	0	2	1	0	1457084364	-8.00000	505
579	1	0	0	0	0	1457084364	0.00000	463
528	0	2	0	1	0	1457084364	-6.00000	595
592	1	1	0	1	0	1457084363	-6.00000	448
584	0	0	1	1	0	1457084364	-6.00000	456
533	1	0	0	0	0	1457084364	-1.00000	597
521	0	0	0	0	0	1457084364	None	527
395	0	1	0	0	0	1457084363	-1.00000	561
445	0	2	2	0	0	1457084364	-6.00000	478
549	0	1	0	2	0	1457084364	-9.00000	529
597	0	0	3	1	0	1457084364	-10.00000	604
434	0	0	0	0	0	1457084364	None	536
601	0	0	1	2	0	1457084364	-10.00000	515
386	0	0	1	1	0	1457084364	-6.00000	454
422	1	1	1	0	0	1457084363	-4.00000	516
415	1	0	0	0	0	1457084363	0.00000	433
572	1	0	6	1	0	1457084364	-17.00000	443
524	2	0	6	4	0	1457084364	-28.00000	583
544	1	0	2	0	0	1457084364	-5.00000	476
471	1	1	3	0	0	1457084364	-7.00000	576
535	0	2	0	2	0	1457084363	-10.00000	441
409	0	0	1	0	0	1457084364	-2.00000	496
430	0	0	0	1	0	1457084364	-1.00000	526
503	1	0	0	0	0	1457084364	0.00000	695
487	0	0	2	1	0	1457084364	-8.00000	501
431	1	0	2	0	0	1457084363	-5.00000	498
539	0	0	1	1	0	1457084363	-6.00000	523
484	0	1	0	0	0	1457084364	-1.00000	502
381	0	0	0	1	0	1457084364	-1.00000	494
593	0	0	3	0	0	1457084364	-6.00000	581
481	1	0	0	25	0	1457084364	-100.00000	439
447	0	1	1	0	0	1457084363	-3.00000	538
473	1	0	0	0	0	1457084364	0.00000	512
708	0	1	3	1	0	1457084364	-11.00000	449
378	0	0	2	0	0	1457084363	-4.00000	584
433	0	0	0	2	0	1457084364	-8.00000	383
695	0	1	1	3	0	1457084364	-15.00000	400
427	0	0	0	0	0	1457084364	0.00000	394
516	0	0	0	1	0	1457084363	-1.00000	520
458	0	0	0	1	0	1457084364	-4.00000	434
595	0	0	4	0	0	1457084363	-8.00000	489
229	0	0	4	1	0	1457084364	-12.00000	508
439	0	0	2	1	0	1457084364	-8.00000	388
