作者	Advice	Incomplete	Error	Crash	Doc	测试时间	分数	评测人
467	1	0	0	0	0	1465017565	0.00000	587
383	0	1	0	0	0	1465017565	-1.00000	604
444	0	0	0	0	0	1465017565	None	518
442	0	1	0	0	0	1465017565	-1.00000	513
494	1	0	0	0	0	1465017565	0.00000	402
521	1	2	0	0	0	1465017565	-2.00000	379
559	1	0	3	3	0	1465017565	-18.00000	606
582	0	14	0	0	0	1465017565	-14.00000	484
580	1	0	0	0	0	1465017565	0.00000	429
395	1	1	0	0	0	1465017565	-1.00000	541
476	0	0	0	0	0	1465017565	None	434
570	0	0	0	0	0	1465017565	None	470
508	1	0	0	0	0	1465017565	0.00000	378
398	1	0	0	0	0	1465017565	0.00000	581
445	1	0	0	0	0	1465017565	0.00000	401
579	0	0	0	0	0	1465017565	None	550
472	0	0	0	2	0	1465017565	-8.00000	524
581	0	0	0	0	0	1465017565	0.00000	170
553	0	0	1	0	0	1465017565	-2.00000	441
548	1	1	2	0	0	1465017565	-5.00000	508
557	0	1	2	0	0	1465017565	-5.00000	464
393	0	0	0	0	0	1465017565	None	457
436	1	0	0	0	0	1465017565	0.00000	496
22	0	0	1	5	0	1465017565	-22.00000	570
478	1	0	0	0	0	1465017565	0.00000	519
531	1	0	0	0	0	1465017565	0.00000	418
463	0	4	0	0	0	1465017565	-4.00000	404
417	1	0	0	0	0	1465017565	0.00000	453
525	1	0	0	0	0	1465017565	0.00000	491
601	0	0	0	0	0	1465017565	None	661
229	0	0	3	0	0	1465017565	-6.00000	506
591	0	0	0	0	0	1465017565	None	398
558	0	0	0	3	0	1465017565	-12.00000	400
427	0	0	1	0	0	1465017565	-2.00000	456
441	1	15	3	1	0	1465017565	-25.00000	552
464	1	0	0	0	0	1465017565	0.00000	388
422	0	0	1	0	0	1465017565	-2.00000	548
708	1	0	0	0	0	1465017565	0.00000	603
409	1	0	0	0	0	1465017565	0.00000	574
443	0	0	0	0	0	1465017565	None	592
433	1	0	0	0	0	1465017565	0.00000	459
552	0	0	1	0	0	1465017565	-2.00000	478
538	1	0	0	0	0	1465017565	0.00000	545
200	2	0	0	5	0	1465017565	-20.00000	515
16	0	0	8	0	0	1465017565	-16.00000	563
502	0	0	4	0	0	1465017565	-8.00000	393
499	1	0	0	0	0	1465017565	0.00000	438
465	0	0	0	0	0	1465017565	None	413
170	1	0	0	0	0	1465017565	0.00000	576
408	2	0	0	0	0	1465017565	0.00000	546
474	1	0	0	1	0	1465017565	-4.00000	407
